登記編號,工廠名稱,工廠地址,縣市別代碼,地址_行政區域代碼,地址_村里,地址_街路門牌,符合之產業類別
11000004,阿舍食品企業股份有限公司,臺南市永康區王行里環工路15號,67000,67000310,王行里,環工路15號,08食品製造業
11000009,億達食品企業有限公司,臺南市永康區王行里環工路15之3號,67000,67000310,王行里,環工路15之3號,08食品製造業
11000015,統盈實業股份有限公司,臺南市麻豆區小埤里埤頭1之13號,67000,67000070,小埤里,埤頭1之13號,08食品製造業
11000020,永興醬油食品廠,臺南市後壁區嘉田里上茄苳104號之26,67000,67000050,嘉田里,上茄苳104號之26,08食品製造業
11000028,阿太食品行,臺南市下營區下營里中山路2段29巷1號1樓,67000,67000080,下營里,中山路2段29巷1號1樓,08食品製造業
11000029,嘉振企業有限公司ㄧ廠,臺南市佳里區忠仁里博愛街60號1樓,67000,67000120,忠仁里,博愛街60號1樓,08食品製造業
11000043,親親烘焙屋,臺南市仁德區保安里保安路一段15號,67000,67000270,保安里,保安路一段15號,08食品製造業
67000008,甄洋生物科技有限公司,臺南市永康區東橋里中正路279巷21弄47號,67000,67000310,東橋里,中正路279巷21弄47號,08食品製造業
67000038,味元食品工廠有限公司,臺南市南區彰南里新孝路210號B棟2樓、3樓,67000,67000330,彰南里,新孝路210號B棟2樓、3樓,08食品製造業
67000064,順富飼料廠,臺南市學甲區秀昌里一秀154號之1,67000,67000130,秀昌里,一秀154號之1,08食品製造業
67000081,康鼎食品國際有限公司,臺南市南區彰南里新孝路183之1號,67000,67000330,彰南里,新孝路183之1號,08食品製造業
67000083,順多企業社,臺南市下營區茅港里茅港尾271號,67000,67000080,茅港里,茅港尾271號,08食品製造業
67000088,龍承麵店,臺南市東區崇學里崇德四街28號,67000,67000320,崇學里,崇德四街28號,08食品製造業
67000105,豐禾生技股份有限公司,臺南市學甲區中洲里中洲1之1號,67000,67000130,中洲里,中洲1之1號,08食品製造業
67000121,易展企業有限公司工廠,臺南市永康區南灣里大灣東路99號1樓,67000,67000310,南灣里,大灣東路99號1樓,08食品製造業
67000130,億聯油脂股份有限公司,臺南市仁德區保安里開發五路12號,67000,67000270,保安里,開發五路12號,08食品製造業
67000133,太潤生技股份有限公司,臺南市新化區護國里中山路101號,67000,67000180,護國里,中山路101號,08食品製造業
67000137,康可力食品有限公司,臺南市新化區護國里中山路100之4號(A棟),67000,67000180,護國里,中山路100之4號(A棟),08食品製造業
67000147,林家製麵廠,臺南市佳里區鎮山里鎮山街122巷11號1樓,67000,67000120,鎮山里,鎮山街122巷11號1樓,08食品製造業
67000181,巧弘偉企業股份有限公司,臺南市安南區安順里開安二街39號,67000,67000350,安順里,開安二街39號,08食品製造業
67000210,太子宮麵圈店,臺南市新營區太北里太子宮123之5號,67000,67000010,太北里,太子宮123之5號,08食品製造業
67000223,泓羿食品有限公司,臺南市永康區蔦松里正北三路109、111號,67000,67000310,蔦松里,正北三路109、111號,08食品製造業
67000225,裕大行,臺南市佳里區建南里仁愛路408號,67000,67000120,建南里,仁愛路408號,08食品製造業
67000229,集客開發食品有限公司,臺南市安南區新順里永安路89巷11號,67000,67000350,新順里,永安路89巷11號,08食品製造業
67000249,衡一生技有限公司,臺南市永康區東橋里中正路269巷38號,67000,67000310,東橋里,中正路269巷38號,08食品製造業
67000258,恒耀食品股份有限公司仁德廠,臺南市仁德區太子里大發路177巷25號,67000,67000270,太子里,大發路177巷25號,08食品製造業
67000275,楊媽媽?子工坊,臺南市後壁區後壁里後壁98之5、98之6號1樓,67000,67000050,後壁里,後壁98之5、98之6號1樓,08食品製造業
67000276,成功泓食品有限公司,臺南市新化區拔里牧場1號之25,67000,67000180,拔里,牧場1號之25,08食品製造業
67000280,頂旺團膳便當工廠,臺南市後壁區後壁里後壁42之25、42之26號B棟,67000,67000050,後壁里,後壁42之25、42之26號B棟,"08食品製造業,08食品製造業"
67000281,卡多利亞食品股份有限公司,臺南市後壁區後壁里後壁42之27、42之26號A棟,67000,67000050,後壁里,後壁42之27、42之26號A棟,08食品製造業
67000284,?鑽農坊,臺南市麻豆區井東里安業49之1號1樓,67000,67000070,井東里,安業49之1號1樓,08食品製造業
67000288,千香食品有限公司,臺南市仁德區太子里大發路177巷45號,67000,67000270,太子里,大發路177巷45號,08食品製造業
67000304,建旺製麵行,臺南市永康區勝利里勝利街197巷8弄27號,67000,67000310,勝利里,勝利街197巷8弄27號,08食品製造業
67000321,保康生醫股份有限公司永康廠,臺南市永康區尚頂里尚頂路20號,67000,67000310,尚頂里,尚頂路20號,08食品製造業
67000341,統荃生醫股份有限公司,臺南市永康區東橋里中正路279巷21弄25、27號,67000,67000310,東橋里,中正路279巷21弄25、27號,"08食品製造業,09飲料製造業"
67000348,冠南食品企業有限公司,臺南市新化區唪口里唪口93之1號,67000,67000180,唪口里,唪口93之1號,08食品製造業
67000349,和旌生物科技有限公司,臺南市西港區南海里南海埔128之5號,67000,67000140,南海里,南海埔128之5號,08食品製造業
67000366,豐合生物科技有限公司,臺南市永康區尚頂里尚頂路16號,67000,67000310,尚頂里,尚頂路16號,08食品製造業
67000371,儒慧實業有限公司,臺南市大內區石湖里石子瀨390號,67000,67000110,石湖里,石子瀨390號,08食品製造業
67000381,永一腸衣有限公司,臺南市永康區東橋里中正路279巷21弄7號,67000,67000310,東橋里,中正路279巷21弄7號,08食品製造業
67000383,卜健食品行,臺南市新營區民榮里新榮六街50號,67000,67000010,民榮里,新榮六街50號,08食品製造業
67000427,昇咨企業股份有限公司,臺南市永康區二王里中山南路316巷33號,67000,67000310,二王里,中山南路316巷33號,08食品製造業
67000443,佳湘西點,臺南市西港區慶安里中州26之12號1樓,67000,67000140,慶安里,中州26之12號1樓,08食品製造業
67000448,後壁冰糖醬鴨有限公司,臺南市後壁區後壁里後壁42之18號,67000,67000050,後壁里,後壁42之18號,08食品製造業
67000487,五花馬國際行銷股份有限公司新化廠,臺南市新化區全興里竹子腳200號A區,67000,67000180,全興里,竹子腳200號A區,08食品製造業
67000496,平閎食品行台南廠,臺南市南區彰南里新忠路1-1號,67000,67000330,彰南里,新忠路1-1號,08食品製造業
67000514,廷豐生物科技有限公司,臺南市官田區湖山里烏山頭29之6、29之7號,67000,67000100,湖山里,烏山頭29之6、29之7號,08食品製造業
67000525,味味軒企業有限公司,臺南市六甲區龍湖里和平街187號,67000,67000090,龍湖里,和平街187號,08食品製造業
67000527,樂鮮企業有限公司仁德廠,臺南市仁德區仁德里文華路三段428巷92號,67000,67000270,仁德里,文華路三段428巷92號,08食品製造業
67000528,文元生技有限公司,臺南市仁德區太子里太子四街25巷17號,67000,67000270,太子里,太子四街25巷17號,08食品製造業
67000533,味旺貿易有限公司仁德廠,臺南市仁德區仁德里文華路三段428巷72號,67000,67000270,仁德里,文華路三段428巷72號,08食品製造業
67000540,全興飼料股份有限公司學甲廠,臺南市學甲區光華里頭港子1之20號,67000,67000130,光華里,頭港子1之20號,08食品製造業
67000544,宗崴生物科技有限公司,臺南市麻豆區麻口里麻豆口32之17號,67000,67000070,麻口里,麻豆口32之17號,08食品製造業
67000573,津香茶業有限公司,臺南市安南區安順里開安四街1之1號1樓,67000,67000350,安順里,開安四街1之1號1樓,08食品製造業
67000578,統一企業股份有限公司柳營芻料生技廠,臺南市柳營區大農里工七路5號,67000,67000040,大農里,工七路5號,08食品製造業
67000603,飛龍原香糖,臺南市玉井區玉田里新興街29號1樓,67000,67000230,玉田里,新興街29號1樓,08食品製造業
67000611,信行學實業有限公司,臺南市新市區港墘里中山路6號,67000,67000200,港墘里,中山路6號,08食品製造業
67000615,晶鈺食品股份有限公司一廠,臺南市佳里區下營里頂?1之17號2樓前段,67000,67000120,下營里,頂?1之17號2樓前段,08食品製造業
67000623,新福餅舖食品工廠,臺南市善化區南關里三民路1之23號,67000,67000190,南關里,三民路1之23號,08食品製造業
67000635,宥良生物科技有限公司工廠,臺南市柳營區八翁里八老爺39之26號1樓,67000,67000040,八翁里,八老爺39之26號1樓,08食品製造業
67000639,有豐製糖有限公司,臺南市永康區尚頂里中正二街122號,67000,67000310,尚頂里,中正二街122號,08食品製造業
67000641,新橋食品有限公司永康廠,臺南市永康區尚頂里正南一街118巷9號,67000,67000310,尚頂里,正南一街118巷9號,08食品製造業
67000694,世鴻食品股份有限公司,臺南市永康區王行里永科環路105號,67000,67000310,王行里,永科環路105號,08食品製造業
67000712,馥汀股份有限公司,臺南市麻豆區麻口里麻豆口5之2號,67000,67000070,麻口里,麻豆口5之2號,08食品製造業
67000715,誠硯食品有限公司,臺南市仁德區仁德里文華路3段428巷142號,67000,67000270,仁德里,文華路3段428巷142號,08食品製造業
67000730,竇爸國際餐飲有限公司,臺南市永康區?行里中正路542巷4號,67000,67000310,?行里,中正路542巷4號,08食品製造業
67000733,財廣記食品企業有限公司,臺南市永康區?行里中正南路490巷68號,67000,67000310,?行里,中正南路490巷68號,08食品製造業
67000759,佑泰糧食加工廠,臺南市白河區秀祐里三民路668之3號,67000,67000030,秀祐里,三民路668之3號,08食品製造業
67000777,黑橋牌企業股份有限公司二廠,臺南市南區彰南里新忠路2號,67000,67000330,彰南里,新忠路2號,08食品製造業
67000779,拿典企業有限公司,臺南市南區彰南里新忠路27號,67000,67000330,彰南里,新忠路27號,08食品製造業
67000785,明懋實業有限公司台南廠,臺南市安南區布袋里工明南三路178號,67000,67000350,布袋里,工明南三路178號,08食品製造業
67000788,康揚生化科技股份有限公司善化廠,臺南市善化區西關里興農路23號,67000,67000190,西關里,興農路23號,"08食品製造業,08食品製造業"
67000790,新禾食品廠,臺南市永康區永康里西勢路718號1樓,67000,67000310,永康里,西勢路718號1樓,08食品製造業
67000801,大勝食品原料有限公司仁德廠,臺南市仁德區仁德里文華路3段428巷53弄9號,67000,67000270,仁德里,文華路3段428巷53弄9號,08食品製造業
67000807,全能營養技術股份有限公司生物科技廠,臺南市永康區蔦松里蔦松二街12號,67000,67000310,蔦松里,蔦松二街12號,08食品製造業
67000813,亞隴食材企業有限公司一廠,臺南市永康區尚頂里中正二街169巷17號,67000,67000310,尚頂里,中正二街169巷17號,08食品製造業
67000848,果漾莊園國際食品有限公司,臺南市仁德區仁德里文華路三段428巷53弄28號,67000,67000270,仁德里,文華路三段428巷53弄28號,08食品製造業
67000880,原生生物醫學股份有限公司,臺南市新市區港墘里國際路17號5樓之2(516室),67000,67000200,港墘里,國際路17號5樓之2(516室),08食品製造業
67000886,家州食品有限公司,臺南市安南區新順里永安路71巷5號1樓,67000,67000350,新順里,永安路71巷5號1樓,08食品製造業
67000887,大成長城企業股份有限公司台南生技飼料廠,臺南市柳營區大農里工六路8號,67000,67000040,大農里,工六路8號,08食品製造業
67000888,情定團膳餐飲國際股份有限公司,臺南市永康區蔦松里中正北路403號,67000,67000310,蔦松里,中正北路403號,08食品製造業
67000900,眾源食品有限公司,臺南市永康區蔦松里正北三路122號,67000,67000310,蔦松里,正北三路122號,08食品製造業
67000910,茶霖國際茶業有限公司仁德廠,臺南市仁德區土庫里1鄰太乙路82號,67000,67000270,土庫里,1鄰太乙路82號,08食品製造業
67000923,友信食品行灣裡廠,臺南市南區佛壇里興南街271號,67000,67000330,佛壇里,興南街271號,08食品製造業
67000931,昶圓企業有限公司學甲廠,臺南市學甲區新達里頂山寮1之31號,67000,67000130,新達里,頂山寮1之31號,08食品製造業
67000942,廷佳食品行,臺南市仁德區仁德里文華路三段428巷53弄10號,67000,67000270,仁德里,文華路三段428巷53弄10號,08食品製造業
67000958,宏宇農產生技企業有限公司,臺南市官田區二鎮里建業路3號,67000,67000100,二鎮里,建業路3號,08食品製造業
67000973,恒耀食品股份有限公司仁德二廠,臺南市仁德區一甲里太乙一街6號,67000,67000270,一甲里,太乙一街6號,08食品製造業
67000980,星際美食廠有限公司,臺南市仁德區土庫里太乙路24號,67000,67000270,土庫里,太乙路24號,08食品製造業
67000984,嘉振企業有限公司麻豆廠,臺南市麻豆區麻口里麻豆口2之93號1樓,67000,67000070,麻口里,麻豆口2之93號1樓,08食品製造業
67000987,台灣黃金蕎麥有限公司仁德廠,臺南市仁德區仁德里文華路3段428巷59號,67000,67000270,仁德里,文華路3段428巷59號,08食品製造業
67001031,統裕食品股份有限公司永康廠,臺南市永康區?行里新中街202號,67000,67000310,?行里,新中街202號,08食品製造業
67001038,久芳生物科技股份有限公司,臺南市柳營區大農里工二路8號,67000,67000040,大農里,工二路8號,08食品製造業
67001045,彬鴻食品有限公司台南廠,臺南市南區彰南里新和路46號,67000,67000330,彰南里,新和路46號,08食品製造業
67001048,見康食品有限公司工廠,臺南市東區龍山里富德街60號,67000,67000320,龍山里,富德街60號,08食品製造業
67001049,高群食品有限公司,臺南市山上區明和里明和76之72號,67000,67000220,明和里,明和76之72號,08食品製造業
67001053,金豐盛食品股份有限公司永康廠,臺南市永康區?行里正南三路136號,67000,67000310,?行里,正南三路136號,08食品製造業
67001065,道昇國際股份有限公司台南廠,臺南市麻豆區麻口里麻豆口2之85號1樓,67000,67000070,麻口里,麻豆口2之85號1樓,08食品製造業
67001073,長津有限公司永康廠,臺南市永康區尚頂里中正二街181號,67000,67000310,尚頂里,中正二街181號,08食品製造業
67001078,?宏興食品企業有限公司第二廠,臺南市永康區東橋里中正路279巷21弄45號,67000,67000310,東橋里,中正路279巷21弄45號,08食品製造業
67001088,久展商行仁德廠,臺南市仁德區土庫里大發路173號,67000,67000270,土庫里,大發路173號,08食品製造業
67001090,大和農產國際有限公司,臺南市歸仁區南興里民生六街40號,67000,67000280,南興里,民生六街40號,08食品製造業
67001094,馬可先生食品企業股份有限公司仁德原料廠,臺南市仁德區仁德里文華路三段428巷39弄13號,67000,67000270,仁德里,文華路三段428巷39弄13號,08食品製造業
67001115,品億生物科技有限公司永科廠,臺南市永康區王行里永科南路6號,67000,67000310,王行里,永科南路6號,08食品製造業
67001129,大旺生醫有限公司,臺南市新市區港墘里三民街139號4樓〈D戶〉,67000,67000200,港墘里,三民街139號4樓〈D戶〉,08食品製造業
67001143,意精研有限公司安定二廠,臺南市安定區中沙里沙崙53之1號,67000,67000210,中沙里,沙崙53之1號,08食品製造業
67001145,五十嵐企業股份有限公司新愛廠,臺南市南區彰南里14鄰新愛路1之2號1、2、3樓,67000,67000330,彰南里,14鄰新愛路1之2號1、2、3樓,08食品製造業
67001150,利鑫豐食品股份有限公司,臺南市安定區港尾里港子尾37之36號,67000,67000210,港尾里,港子尾37之36號,08食品製造業
67001154,綠園牧場股份有限公司工廠,臺南市麻豆區油車里新生北路137之1號,67000,67000070,油車里,新生北路137之1號,"08食品製造業,09飲料製造業"
67001159,安平小舖有限公司,臺南市永康區?洲里正南六街105巷22號,67000,67000310,?洲里,正南六街105巷22號,08食品製造業
67001167,加多食品有限公司,臺南市南區彰南里新愛路35號,67000,67000330,彰南里,新愛路35號,08食品製造業
67001168,田倉一食品有限公司仁德廠,臺南市仁德區土庫里中正路三段523巷97號,67000,67000270,土庫里,中正路三段523巷97號,08食品製造業
67001169,寶榮開發企業股份有限公司工廠,臺南市學甲區新榮里中華路一段89號,67000,67000130,新榮里,中華路一段89號,08食品製造業
67001187,加倉企業有限公司二廠,臺南市仁德區保安里文賢路一段508之58號,67000,67000270,保安里,文賢路一段508之58號,08食品製造業
67001190,泰興肉脯店鹽水廠,臺南市鹽水區水秀里土庫96號1樓,67000,67000020,水秀里,土庫96號1樓,08食品製造業
67001193,緯鳳興業有限公司,臺南市西港區慶安里中山路493之5號1樓,67000,67000140,慶安里,中山路493之5號1樓,08食品製造業
67001195,楊哥楊嫂食品股份有限公司,臺南市南區彰南里新義南路54號,67000,67000330,彰南里,新義南路54號,08食品製造業
67001200,世鑫食品股份有限公司新化廠,臺南市新化區拔里牧場1之27號,67000,67000180,拔里,牧場1之27號,08食品製造業
67001205,穩群實業社,臺南市學甲區中洲里中洲130號,67000,67000130,中洲里,中洲130號,08食品製造業
67001208,東揚生物科技有限公司佳里廠,臺南市佳里區海澄里萊芊寮1之122號1樓,67000,67000120,海澄里,萊芊寮1之122號1樓,08食品製造業
67001221,馬可先生食品企業股份有限公司仁德廠,臺南市仁德區仁德里文華路三段428巷39弄9號,67000,67000270,仁德里,文華路三段428巷39弄9號,08食品製造業
67001225,老闆餐飲顧問有限公司佳里廠,臺南市佳里區建南里成功路200號1樓,67000,67000120,建南里,成功路200號1樓,08食品製造業
67001228,日月欣食品有限公司仁德廠,臺南市仁德區仁德里文華路三段428巷152弄1號,67000,67000270,仁德里,文華路三段428巷152弄1號,08食品製造業
67001231,冠宏肉品,臺南市麻豆區安正里?地1之2號,67000,67000070,安正里,?地1之2號,08食品製造業
67001235,金大茶業有限公司,臺南市永康區?行里正南五街248巷7號,67000,67000310,?行里,正南五街248巷7號,08食品製造業
67001242,允承團膳有限公司台南廠,臺南市新市區永就里中華路33號,67000,67000200,永就里,中華路33號,08食品製造業
67001247,寬橋璒食品有限公司,臺南市新營區南興里建業路79號1樓,67000,67000010,南興里,建業路79號1樓,08食品製造業
67001248,良御生技實業有限公司,臺南市新營區南興里建業路79之1號,67000,67000010,南興里,建業路79之1號,08食品製造業
67001267,金泉源麵食品有限公司二廠,臺南市安南區布袋里工明南三路36號,67000,67000350,布袋里,工明南三路36號,08食品製造業
67001282,七品蓮食品股份有限公司,臺南市安南區新順里安通路2段2號A區,67000,67000350,新順里,安通路2段2號A區,08食品製造業
67001283,曼馱有限公司安通廠,臺南市安南區新順里安通路2段2號B區,67000,67000350,新順里,安通路2段2號B區,08食品製造業
67001284,信義油飯行工廠,臺南市南區建南里興隆路57、59、61號1樓,67000,67000330,建南里,興隆路57、59、61號1樓,08食品製造業
67001296,丞興食品有限公司,臺南市永康區新樹里富強路2段398巷193之11號,67000,67000310,新樹里,富強路2段398巷193之11號,08食品製造業
67001309,新鳳鳴茶業有限公司工廠,臺南市永康區尚頂里正南三路1號,67000,67000310,尚頂里,正南三路1號,08食品製造業
67001316,葡軒食品有限公司工廠,臺南市安南區淵西里安中路4段211巷105號1樓,67000,67000350,淵西里,安中路4段211巷105號1樓,08食品製造業
67001320,八方百玉食品有限公司工廠,臺南市安南區州南里長和路3段133巷115號1樓,67000,67000350,州南里,長和路3段133巷115號1樓,08食品製造業
67001321,安倍康生物科技有限公司,臺南市南區彰南里新義南路49號1樓,67000,67000330,彰南里,新義南路49號1樓,08食品製造業
67001335,立森食品有限公司,臺南市永康區?行里鹽平街169號,67000,67000310,?行里,鹽平街169號,08食品製造業
67001363,豐年豐和企業股份有限公司分廠,臺南市東區裕農里裕農路393號1樓,67000,67000320,裕農里,裕農路393號1樓,08食品製造業
67001373,仙台藥品工業股份有限公司食品廠,臺南市新營區嘉芳里新工路35號B棟〈二樓〉,67000,67000010,嘉芳里,新工路35號B棟〈二樓〉,"08食品製造業,09飲料製造業"
67001375,蒂夏生技有限公司和順廠,臺南市安南區新順里安和路3段16號,67000,67000350,新順里,安和路3段16號,08食品製造業
67001378,永大素食行,臺南市仁德區土庫里大發路42號,67000,67000270,土庫里,大發路42號,08食品製造業
67001388,紅崴科技股份有限公司加工廠,臺南市安南區?田里工業一路23號2樓部分,67000,67000350,?田里,工業一路23號2樓部分,08食品製造業
67001391,尚品咖啡食品有限公司,臺南市仁德區仁德里文華路3段428巷152弄3及5號,67000,67000270,仁德里,文華路3段428巷152弄3及5號,08食品製造業
67001393,秀明科技有限公司食品廠區,臺南市仁德區太子里太子四街35巷12號A區1F,67000,67000270,太子里,太子四街35巷12號A區1F,08食品製造業
67001407,維風糧泉有限公司,臺南市永康區網寮里中山南路490巷2弄72號1樓,67000,67000310,網寮里,中山南路490巷2弄72號1樓,08食品製造業
67001411,港口食品有限公司,臺南市安定區安定里安加262之30號,67000,67000210,安定里,安加262之30號,08食品製造業
67001416,三和香料有限公司永華廠,臺南市安平區億載里永華十一街113巷18號,67000,67000360,億載里,永華十一街113巷18號,08食品製造業
67001419,友賓食品工業有限公司二廠,臺南市安南區安順里開安五街5號,67000,67000350,安順里,開安五街5號,08食品製造業
67001422,泰吉軒實業有限公司,臺南市新市區港墘里國際路15號4樓之1,67000,67000200,港墘里,國際路15號4樓之1,08食品製造業
67001424,恆鼎生物科技股份有限公司,臺南市永康區?洲里正南六街91號,67000,67000310,?洲里,正南六街91號,08食品製造業
67001467,茂霖食品股份有限公司二廠,臺南市安南區媽祖宮里工業八路28號,67000,67000350,媽祖宮里,工業八路28號,08食品製造業
67001474,新嘉豐食品有限公司工廠,臺南市六甲區中社里林鳳營232號、232之1號,67000,67000090,中社里,林鳳營232號、232之1號,08食品製造業
67001490,臺南市下營區農會農特產品加工廠,臺南市下營區仁里里工業街2巷17號,67000,67000080,仁里里,工業街2巷17號,08食品製造業
67001502,統一企業股份有限公司永康飼料廠,臺南市永康區?行里中正路301號B區,67000,67000310,?行里,中正路301號B區,08食品製造業
67001506,美衛佳食品科技股份有限公司,臺南市南區彰南里新忠路3之1號,67000,67000330,彰南里,新忠路3之1號,08食品製造業
67001520,麗豐實業股份有限公司,臺南市官田區二鎮里工業路48號,67000,67000100,二鎮里,工業路48號,08食品製造業
67001528,健富食品有限公司新營廠,臺南市新營區中營里開元路84之12號,67000,67000010,中營里,開元路84之12號,08食品製造業
67001530,臺南市西港區農會農特產品加工廠,臺南市西港區營西里後營1號,67000,67000140,營西里,後營1號,08食品製造業
67001534,沅順食品有限公司台南廠,臺南市永康區龍潭里中山北路210號,67000,67000310,龍潭里,中山北路210號,08食品製造業
67001544,行政院農業委員會畜產試驗所飼料工廠,臺南市新化區拔里牧場112號A區,67000,67000180,拔里,牧場112號A區,08食品製造業
67001552,奇美食品股份有限公司仁德廠,臺南市仁德區仁愛里機場路1000號、1006號、1008號,67000,67000270,仁愛里,機場路1000號、1006號、1008號,08食品製造業
67001567,上鮮肉品有限公司,臺南市歸仁區歸南里民生十街50巷519號,67000,67000280,歸南里,民生十街50巷519號,08食品製造業
67001585,右錦實業有限公司,臺南市新市區永就里光華街5之106號,67000,67000200,永就里,光華街5之106號,08食品製造業
67001586,宥泓食品有限公司永康廠,臺南市永康區尚頂里中正南路349巷68之3號,67000,67000310,尚頂里,中正南路349巷68之3號,08食品製造業
